severity,cc_code,period,area,message,action
action,1412000080,202607,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000080, period=202607, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000080,202608,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000080, period=202608, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000080,202609,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000080, period=202609, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000080,202610,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000080, period=202610, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000080,202611,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000080, period=202611, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000080,202612,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000080, period=202612, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000080,202701,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000080, period=202701, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000080,202702,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000080, period=202702, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000080,202703,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000080, period=202703, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000044,202604,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000044, period=202604, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000044,202605,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000044, period=202605, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000044,202606,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000044, period=202606, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000044,202607,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000044, period=202607, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000044,202608,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000044, period=202608, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000044,202609,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000044, period=202609, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000044,202610,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000044, period=202610, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000044,202611,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000044, period=202611, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000044,202612,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000044, period=202612, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000044,202701,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000044, period=202701, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000044,202702,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000044, period=202702, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000044,202703,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000044, period=202703, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000056,202604,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000056, period=202604, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000056,202605,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000056, period=202605, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000056,202606,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000056, period=202606, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000056,202607,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000056, period=202607, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000056,202608,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000056, period=202608, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000056,202609,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000056, period=202609, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000056,202610,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000056, period=202610, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000056,202611,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000056, period=202611, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000056,202612,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000056, period=202612, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000056,202701,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000056, period=202701, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000056,202702,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000056, period=202702, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000056,202703,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000056, period=202703, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000018,202604,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000018, period=202604, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000018,202605,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000018, period=202605, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000018,202606,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000018, period=202606, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000018,202607,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000018, period=202607, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000018,202608,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000018, period=202608, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000018,202609,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000018, period=202609, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000018,202610,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000018, period=202610, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000018,202611,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000018, period=202611, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000018,202612,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000018, period=202612, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000018,202701,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000018, period=202701, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000018,202702,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000018, period=202702, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000018,202703,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000018, period=202703, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000019,202604,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000019, period=202604, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000019,202605,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000019, period=202605, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000019,202606,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000019, period=202606, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000019,202607,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000019, period=202607, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000019,202608,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000019, period=202608, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000019,202609,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000019, period=202609, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000019,202610,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000019, period=202610, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000019,202611,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000019, period=202611, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000019,202612,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000019, period=202612, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000019,202701,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000019, period=202701, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000019,202702,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000019, period=202702, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000019,202703,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000019, period=202703, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000058,202604,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000058, period=202604, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000058,202605,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000058, period=202605, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000058,202606,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000058, period=202606, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000058,202607,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000058, period=202607, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000058,202608,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000058, period=202608, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000058,202609,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000058, period=202609, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000058,202610,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000058, period=202610, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000058,202611,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000058, period=202611, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000058,202612,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000058, period=202612, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000058,202701,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000058, period=202701, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000058,202702,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000058, period=202702, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000058,202703,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000058, period=202703, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000042,202604,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000042, period=202604, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000042,202605,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000042, period=202605, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000042,202606,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000042, period=202606, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000042,202607,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000042, period=202607, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000042,202608,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000042, period=202608, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000042,202609,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000042, period=202609, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000042,202610,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000042, period=202610, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000042,202611,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000042, period=202611, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000042,202612,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000042, period=202612, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000042,202701,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000042, period=202701, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
action,1412000042,202702,manual_distribution_driver,"Missing manual event/distribution driver for allocation rule: cc=1412000042, period=202702, rule_id=4873, item=金型用帽子（白）Mũ trắng tĩnh điện, reason=actual participant/distribution count cannot be inferred from headcount",Provide an explicit event/distribution count or amount in event_drivers_manual.csv for this cost center and target month. The allocator does not infer actual participant/distribution counts from total headcount.
