fy,reference_file,sheet,row,cc,fx_rate,account,kind,scope,description,monthly_values,monthly_formulas,source_candidate_status,selection_l1_delta_vnd
FY2026,reference_outputs\secondary\FY2026\02.KDTVN 機器製造2課_MP FY2026_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),55,1412000005,25390,9114120007,interest,fixed_assets,Virgo設備経費（生産技術-Nakagawa),"{""202504"": null, ""202505"": null, ""202506"": null, ""202507"": null, ""202508"": null, ""202509"": null, ""202510"": null, ""202511"": null, ""202512"": null, ""202601"": null, ""202602"": null, ""202603"": null}","{""202504"": """", ""202505"": """", ""202506"": """", ""202507"": """", ""202508"": """", ""202509"": """", ""202510"": """", ""202511"": """", ""202512"": """", ""202601"": """", ""202602"": """", ""202603"": """"}",NO_MONTHLY_VALUE,
FY2026,reference_outputs\secondary\FY2026\02.KDTVN 機器製造2課_MP FY2026_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),128,1412000005,25390,9114120007,interest,facility,固定資産金利 (建物),"{""202504"": 315008144.0, ""202505"": 297687594.0, ""202506"": 300045817.0, ""202507"": 300766132.0, ""202508"": 299995545.0, ""202509"": 297732027.0, ""202510"": 298331738.0, ""202511"": 300118179.0, ""202512"": 299492061.0, ""202601"": 301058117.0, ""202602"": 301051769.0, ""202603"": 298238557.0}","{""202504"": ""315008144"", ""202505"": ""297687594"", ""202506"": ""300045817"", ""202507"": ""300766132"", ""202508"": ""299995545"", ""202509"": ""297732027"", ""202510"": ""298331738"", ""202511"": ""300118179"", ""202512"": ""299492061"", ""202601"": ""301058117"", ""202602"": ""301051769"", ""202603"": ""298238557""}",FACILITY_EXCLUDED,
FY2026,reference_outputs\secondary\FY2026\02.KDTVN 機器製造2課_MP FY2026_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),129,1412000005,25390,9114120007,interest,facility,固定資産金利 (土地),"{""202504"": 38949276.0, ""202505"": 37743758.0, ""202506"": 38042853.0, ""202507"": 38134257.0, ""202508"": 38036505.0, ""202509"": 37749344.0, ""202510"": 37825514.0, ""202511"": 38051993.0, ""202512"": 37972522.0, ""202601"": 38171072.0, ""202602"": 38170310.0, ""202603"": 37813581.0}","{""202504"": ""38949276"", ""202505"": ""37743758"", ""202506"": ""38042853"", ""202507"": ""38134257"", ""202508"": ""38036505"", ""202509"": ""37749344"", ""202510"": ""37825514"", ""202511"": ""38051993"", ""202512"": ""37972522"", ""202601"": ""38171072"", ""202602"": ""38170310"", ""202603"": ""37813581""}",FACILITY_EXCLUDED,
FY2026,reference_outputs\secondary\FY2026\03.KDTVN 機器製造管理課_MP FY2026_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),42,1412000062,25390,9114120007,interest,facility,固定資産金利 (建物),"{""202504"": 3551807.0, ""202505"": 3408354.0, ""202506"": 3487317.0, ""202507"": 3287751.0, ""202508"": 3236971.0, ""202509"": 3255252.0, ""202510"": 3231639.0, ""202511"": 3187207.0, ""202512"": 3210312.0, ""202601"": 3125509.0, ""202602"": 3041722.0, ""202603"": 3148614.0}","{""202504"": ""3551807"", ""202505"": ""3408354"", ""202506"": ""3487317"", ""202507"": ""3287751"", ""202508"": ""3236971"", ""202509"": ""3255252"", ""202510"": ""3231639"", ""202511"": ""3187207"", ""202512"": ""3210312"", ""202601"": ""3125509"", ""202602"": ""3041722"", ""202603"": ""3148614""}",FACILITY_EXCLUDED,
FY2026,reference_outputs\secondary\FY2026\03.KDTVN 機器製造管理課_MP FY2026_各予定(Ver01).xlsx,内訳ﾘｽﾄ(4～3月),43,1412000062,25390,9114120007,interest,facility,固定資産金利 (土地),"{""202504"": 439247.0, ""202505"": 432138.0, ""202506"": 442040.0, ""202507"": 416904.0, ""202508"": 410302.0, ""202509"": 412841.0, ""202510"": 409795.0, ""202511"": 404209.0, ""202512"": 407002.0, ""202601"": 396338.0, ""202602"": 385674.0, ""202603"": 399131.0}","{""202504"": ""439247"", ""202505"": ""432138"", ""202506"": ""442040"", ""202507"": ""416904"", ""202508"": ""410302"", ""202509"": ""412841"", ""202510"": ""409795"", ""202511"": ""404209"", ""202512"": ""407002"", ""202601"": ""396338"", ""202602"": ""385674"", ""202603"": ""399131""}",FACILITY_EXCLUDED,
FY2026,reference_outputs\secondary\FY2026\04.KDTVN トナー製造課_MP FY2026_各予定(Ver02).xlsx,内訳ﾘｽﾄ(4～3月),38,1412000034,25390,9114120007,interest,fixed_assets,Lãi suất TSCĐ 固定資材金利,"{""202504"": 103760551.0, ""202505"": 66081537.0, ""202506"": 65665903.0, ""202507"": 64923753.0, ""202508"": 63792629.0, ""202509"": 63489218.0, ""202510"": 61826681.0, ""202511"": 61615690.0, ""202512"": 61301616.0, ""202601"": 60256564.0, ""202602"": 56559272.0, ""202603"": 56133228.0}","{""202504"": ""=ROUND(4086.67*$B$2,0)"", ""202505"": ""=ROUND(2602.66*$B$2,0)"", ""202506"": ""=ROUND((2602.66-16.37)*$B$2,0)"", ""202507"": ""=ROUND((2602.66-16.37-29.23)*$B$2,0)"", ""202508"": ""=ROUND((2602.66-16.37-29.23-44.55)*$B$2,0)"", ""202509"": ""=ROUND((2602.66-16.37-29.23-44.55-11.95)*$B$2,0)"", ""202510"": ""=ROUND((2602.66-16.37-29.23-44.55-11.95-65.48)*$B$2,0)"", ""202511"": ""=ROUND((2602.66-16.37-29.23-44.55-11.95-65.48-8.31)*$B$2,0)"", ""202512"": ""=ROUND((2602.66-16.37-29.23-44.55-11.95-65.48-8.31-12.37)*$B$2,0)"", ""202601"": ""=ROUND((2602.66-16.37-29.23-44.55-11.95-65.48-8.31-12.37-41.16)*$B$2,0)"", ""202602"": ""=ROUND((2602.66-16.37-29.23-44.55-11.95-65.48-8.31-12.37-41.16-145.62)*$B$2,0)"", ""202603"": ""=ROUND((2602.66-16.37-29.23-44.55-11.95-65.48-8.31-12.37-41.16-145.62-16.78)*$B$2,0)""}",SELECTED_SOURCE_DERIVED_CANDIDATE,21
FY2026,reference_outputs\secondary\FY2026\04.KDTVN トナー製造課_MP FY2026_各予定(Ver02).xlsx,内訳ﾘｽﾄ(4～3月),39,1412000034,25390,9114120007,interest,fixed_assets,Lãi suất TSCĐ mới (1-3) 新規固定資材金利 （1月～3月FY2025）,"{""202504"": 8303292.0, ""202505"": 12123217.0, ""202506"": 12123217.0, ""202507"": 12123217.0, ""202508"": 12123217.0, ""202509"": 12123217.0, ""202510"": 12123217.0, ""202511"": 12123217.0, ""202512"": 12123217.0, ""202601"": 12123217.0, ""202602"": 12123217.0, ""202603"": 12123217.0}","{""202504"": ""=+ROUND((49010+35000+25000)*0.3%*$B$2,0)"", ""202505"": ""=+ROUND((49010+35000+25000+50150)*0.3%*$B$2,0)"", ""202506"": ""=+ROUND((49010+35000+25000+50150)*0.3%*$B$2,0)"", ""202507"": ""=+ROUND((49010+35000+25000+50150)*0.3%*$B$2,0)"", ""202508"": ""=+ROUND((49010+35000+25000+50150)*0.3%*$B$2,0)"", ""202509"": ""=+ROUND((49010+35000+25000+50150)*0.3%*$B$2,0)"", ""202510"": ""=+ROUND((49010+35000+25000+50150)*0.3%*$B$2,0)"", ""202511"": ""=+ROUND((49010+35000+25000+50150)*0.3%*$B$2,0)"", ""202512"": ""=+ROUND((49010+35000+25000+50150)*0.3%*$B$2,0)"", ""202601"": ""=+ROUND((49010+35000+25000+50150)*0.3%*$B$2,0)"", ""202602"": ""=+ROUND((49010+35000+25000+50150)*0.3%*$B$2,0)"", ""202603"": ""=+ROUND((49010+35000+25000+50150)*0.3%*$B$2,0)""}",EXCLUDED_MANUAL_OR_OTHER_LAYER,21
FY2026,reference_outputs\secondary\FY2026\04.KDTVN トナー製造課_MP FY2026_各予定(Ver02).xlsx,内訳ﾘｽﾄ(4～3月),40,1412000034,25390,9114120007,interest,fixed_assets,Lãi suất TSCĐ mới (4-3) 新規固定資材金利 （４月～3月）,"{""202504"": 0.0, ""202505"": 1828080.0, ""202506"": 13603962.0, ""202507"": 139314930.0, ""202508"": 146977632.0, ""202509"": 153650124.0, ""202510"": 236890393.0, ""202511"": 302670805.0, ""202512"": 307058197.0, ""202601"": 324242149.0, ""202602"": 359097541.0, ""202603"": 364520845.0}","{""202504"": ""0"", ""202505"": ""=+ROUND(24000*0.3%*$B$2,0)"", ""202506"": ""=+ROUND((24000+24000+130600)*0.3%*$B$2,0)"", ""202507"": ""=+ROUND((24000+24000+130600+1626400+24000)*0.3%*$B$2,0)"", ""202508"": ""=+ROUND((24000+24000+130600+1626400+24000+43000+57600)*0.3%*$B$2,0)"", ""202509"": ""=+ROUND((24000+24000+130600+1626400+24000+43000+57600+30000+57600)*0.3%*$B$2,0)"", ""202510"": ""=+ROUND((24000+24000+130600+1626400+24000+43000+57600+30000+57600+1035222.22222222+57600)*0.3%*$B$2,0)"", ""202511"": ""=+ROUND((24000+24000+130600+1626400+24000+43000+57600+30000+57600+1035222.22222222+57600+806000+57600)*0.3%*$B$2,0)"", ""202512"": ""=+ROUND((24000+24000+130600+1626400+24000+43000+57600+30000+57600+1035222.22222222+57600+806000+57600+57600)*0.3%*$B$2,0)"", ""202601"": ""=+ROUND((24000+24000+130600+1626400+24000+43000+57600+30000+57600+1035222.22222222+57600+806000+57600+57600+168000+57600)*0.3%*$B$2,0)"", ""202602"": ""=+ROUND((24000+24000+130600+1626400+24000+43000+57600+30000+57600+1035222.22222222+57600+806000+57600+57600+168000+57600+400000+57600)*0.3%*$B$2,0)"", ""202603"": ""=+ROUND((24000+24000+130600+1626400+24000+43000+57600+30000+57600+1035222.22222222+57600+806000+57600+57600+168000+57600+400000+57600+13600+57600)*0.3%*$B$2,0)""}",EXCLUDED_MANUAL_OR_OTHER_LAYER,21
FY2026,reference_outputs\secondary\FY2026\04.KDTVN トナー製造課_MP FY2026_各予定(Ver02).xlsx,内訳ﾘｽﾄ(4～3月),41,1412000034,25390,9114120007,interest,facility,Lãi suất nhà xưởng (T5/2019~)　建物金利,"{""202504"": 170552501.0, ""202505"": 162022223.0, ""202506"": 162950735.0, ""202507"": 160661826.0, ""202508"": 160457183.0, ""202509"": 161058164.0, ""202510"": 160772273.0, ""202511"": 160238575.0, ""202512"": 160517357.0, ""202601"": 159496933.0, ""202602"": 158890112.0, ""202603"": 160215724.0}","{""202504"": ""170552501"", ""202505"": ""162022223"", ""202506"": ""162950735"", ""202507"": ""160661826"", ""202508"": ""160457183"", ""202509"": ""161058164"", ""202510"": ""160772273"", ""202511"": ""160238575"", ""202512"": ""160517357"", ""202601"": ""159496933"", ""202602"": ""158890112"", ""202603"": ""160215724""}",FACILITY_EXCLUDED,
FY2026,reference_outputs\secondary\FY2026\04.KDTVN トナー製造課_MP FY2026_各予定(Ver02).xlsx,内訳ﾘｽﾄ(4～3月),42,1412000034,25390,9114120007,interest,facility,Lãi suất đất (T5/2019~)　土地金利,"{""202504"": 21087918.0, ""202505"": 20542795.0, ""202506"": 20660605.0, ""202507"": 20370397.0, ""202508"": 20344499.0, ""202509"": 20420669.0, ""202510"": 20384362.0, ""202511"": 20316570.0, ""202512"": 20352116.0, ""202601"": 20222627.0, ""202602"": 20145696.0, ""202603"": 20313777.0}","{""202504"": ""21087918"", ""202505"": ""20542795"", ""202506"": ""20660605"", ""202507"": ""20370397"", ""202508"": ""20344499"", ""202509"": ""20420669"", ""202510"": ""20384362"", ""202511"": ""20316570"", ""202512"": ""20352116"", ""202601"": ""20222627"", ""202602"": ""20145696"", ""202603"": ""20313777""}",FACILITY_EXCLUDED,
FY2026,reference_outputs\secondary\FY2026\04.KDTVN トナー製造課_MP FY2026_各予定(Ver02).xlsx,内訳ﾘｽﾄ(4～3月),68,1412000034,25390,5006016242,depreciation,fixed_assets,KH máy móc　機械償却 (old),"{""202504"": 428374494.0, ""202505"": 428374494.0, ""202506"": 398575775.0, ""202507"": 398575775.0, ""202508"": 398575775.0, ""202509"": 398575775.0, ""202510"": 398575775.0, ""202511"": 398575775.0, ""202512"": 398575775.0, ""202601"": 398575775.0, ""202602"": 398575775.0, ""202603"": 398575775.0}","{""202504"": ""=ROUND(16871.78*$B$2,0)"", ""202505"": ""=ROUND(16871.78*$B$2,0)"", ""202506"": ""=ROUND((16871.78-586.82*2)*$B$2,0)"", ""202507"": ""=ROUND((16871.78-586.82*2)*$B$2,0)"", ""202508"": ""=ROUND((16871.78-586.82*2)*$B$2,0)"", ""202509"": ""=ROUND((16871.78-586.82*2)*$B$2,0)"", ""202510"": ""=ROUND((16871.78-586.82*2)*$B$2,0)"", ""202511"": ""=ROUND((16871.78-586.82*2)*$B$2,0)"", ""202512"": ""=ROUND((16871.78-586.82*2)*$B$2,0)"", ""202601"": ""=ROUND((16871.78-586.82*2)*$B$2,0)"", ""202602"": ""=ROUND((16871.78-586.82*2)*$B$2,0)"", ""202603"": ""=ROUND((16871.78-586.82*2)*$B$2,0)""}",SELECTED_SOURCE_DERIVED_CANDIDATE,7848
FY2026,reference_outputs\secondary\FY2026\04.KDTVN トナー製造課_MP FY2026_各予定(Ver02).xlsx,内訳ﾘｽﾄ(4～3月),69,1412000034,25390,5006016244,depreciation,fixed_assets,KH CCDC　工具・器具償却 (old),"{""202504"": 117152761.0, ""202505"": 111836856.0, ""202506"": 111569754.0, ""202507"": 111569754.0, ""202508"": 105868937.0, ""202509"": 105655915.0, ""202510"": 105655915.0, ""202511"": 105655915.0, ""202512"": 83391678.0, ""202601"": 83049167.0, ""202602"": 79786298.0, ""202603"": 79664426.0}","{""202504"": ""=ROUND((4614.13)*$B$2,0)"", ""202505"": ""=ROUND((4614.13-219.89+10.52)*$B$2,0)"", ""202506"": ""=ROUND((4614.13-219.89)*$B$2,0)"", ""202507"": ""=ROUND((4614.13-219.89)*$B$2,0)"", ""202508"": ""=ROUND((4614.13-219.89-232.92+8.39)*$B$2,0)"", ""202509"": ""=ROUND((4614.13-219.89-232.92)*$B$2,0)"", ""202510"": ""=ROUND((4614.13-219.89-232.92)*$B$2,0)"", ""202511"": ""=ROUND((4614.13-219.89-232.92)*$B$2,0)"", ""202512"": ""=ROUND((4614.13-219.89-232.92-515.26-375.12+13.49)*$B$2,0)"", ""202601"": ""=ROUND((4614.13-219.89-232.92-515.26-375.12)*$B$2,0)"", ""202602"": ""=ROUND((4614.13-219.89-232.92-515.26-375.12-133.31+4.8)*$B$2,0)"", ""202603"": ""=ROUND((4614.13-219.89-232.92-515.26-375.12-133.31)*$B$2,0)""}",SELECTED_SOURCE_DERIVED_CANDIDATE,20108892
FY2026,reference_outputs\secondary\FY2026\04.KDTVN トナー製造課_MP FY2026_各予定(Ver02).xlsx,内訳ﾘｽﾄ(4～3月),70,1412000034,25390,5005036246,depreciation,fixed_assets,KH khuôn　金型償却 (old),"{""202504"": 557264798.0, ""202505"": 542147084.0, ""202506"": 491578583.0, ""202507"": 419069059.0, ""202508"": 324817825.0, ""202509"": 309372326.0, ""202510"": 216997666.0, ""202511"": 206947543.0, ""202512"": 206947543.0, ""202601"": 176744106.0, ""202602"": 53504855.0, ""202603"": 43686796.0}","{""202504"": ""=ROUND((22123.72-175.52)*$B$2,0)"", ""202505"": ""=ROUND((22123.72-175.52-595.42)*$B$2,0)"", ""202506"": ""=ROUND((22123.72-175.52-595.42-1991.67)*$B$2,0)"", ""202507"": ""=ROUND((22123.72-175.52-595.42-1991.67-2855.83)*$B$2,0)"", ""202508"": ""=ROUND((22123.72-175.52-595.42-1991.67-2855.83-3712.14)*$B$2,0)"", ""202509"": ""=ROUND((22123.72-175.52-595.42-1991.67-2855.83-3712.14-608.33)*$B$2,0)"", ""202510"": ""=ROUND((22123.72-175.52-595.42-1991.67-2855.83-3712.14-608.33-3638.23)*$B$2,0)"", ""202511"": ""=ROUND((22123.72-175.52-595.42-1991.67-2855.83-3712.14-608.33-3638.23-395.83)*$B$2,0)"", ""202512"": ""=ROUND((22123.72-175.52-595.42-1991.67-2855.83-3712.14-608.33-3638.23-395.83)*$B$2,0)"", ""202601"": ""=ROUND((22123.72-175.52-595.42-1991.67-2855.83-3712.14-608.33-3638.23-395.83-1189.58)*$B$2,0)"", ""202602"": ""=ROUND((22123.72-175.52-595.42-1991.67-2855.83-3712.14-608.33-3638.23-395.83-1189.58-4853.85)*$B$2,0)"", ""202603"": ""=ROUND((22123.72-175.52-595.42-1991.67-2855.83-3712.14-608.33-3638.23-395.83-1189.58-4853.85-386.69)*$B$2,0)""}",SELECTED_SOURCE_DERIVED_CANDIDATE,2546
FY2026,reference_outputs\secondary\FY2026\04.KDTVN トナー製造課_MP FY2026_各予定(Ver02).xlsx,内訳ﾘｽﾄ(4～3月),71,1412000034,25390,5006016242,depreciation,fixed_assets,KH máy móc mới　新規機械償却 （1月～3月FY2025）(sheet paddle virgo),"{""202504"": 14810833.0, ""202505"": 14810833.0, ""202506"": 14810833.0, ""202507"": 14810833.0, ""202508"": 14810833.0, ""202509"": 14810833.0, ""202510"": 14810833.0, ""202511"": 14810833.0, ""202512"": 14810833.0, ""202601"": 14810833.0, ""202602"": 14810833.0, ""202603"": 14810833.0}","{""202504"": ""=ROUND((35000/60)*$B$2,0)"", ""202505"": ""=ROUND((35000/60)*$B$2,0)"", ""202506"": ""=ROUND((35000/60)*$B$2,0)"", ""202507"": ""=ROUND((35000/60)*$B$2,0)"", ""202508"": ""=ROUND((35000/60)*$B$2,0)"", ""202509"": ""=ROUND((35000/60)*$B$2,0)"", ""202510"": ""=ROUND((35000/60)*$B$2,0)"", ""202511"": ""=ROUND((35000/60)*$B$2,0)"", ""202512"": ""=ROUND((35000/60)*$B$2,0)"", ""202601"": ""=ROUND((35000/60)*$B$2,0)"", ""202602"": ""=ROUND((35000/60)*$B$2,0)"", ""202603"": ""=ROUND((35000/60)*$B$2,0)""}",EXCLUDED_MANUAL_OR_OTHER_LAYER,7848
FY2026,reference_outputs\secondary\FY2026\04.KDTVN トナー製造課_MP FY2026_各予定(Ver02).xlsx,内訳ﾘｽﾄ(4～3月),72,1412000034,25390,5006016244,depreciation,fixed_assets,KH CCDC　新規工具・器具償却 （1月～3月FY2025） (Libra-Xオフライン生産設備),"{""202504"": 17631944.0, ""202505"": 17631944.0, ""202506"": 17631944.0, ""202507"": 17631944.0, ""202508"": 17631944.0, ""202509"": 17631944.0, ""202510"": 17631944.0, ""202511"": 17631944.0, ""202512"": 17631944.0, ""202601"": 17631944.0, ""202602"": 17631944.0, ""202603"": 17631944.0}","{""202504"": ""=+ROUND((25000/36)*$B$2,0)"", ""202505"": ""=+ROUND((25000/36)*$B$2,0)"", ""202506"": ""=+ROUND((25000/36)*$B$2,0)"", ""202507"": ""=+ROUND((25000/36)*$B$2,0)"", ""202508"": ""=+ROUND((25000/36)*$B$2,0)"", ""202509"": ""=+ROUND((25000/36)*$B$2,0)"", ""202510"": ""=+ROUND((25000/36)*$B$2,0)"", ""202511"": ""=+ROUND((25000/36)*$B$2,0)"", ""202512"": ""=+ROUND((25000/36)*$B$2,0)"", ""202601"": ""=+ROUND((25000/36)*$B$2,0)"", ""202602"": ""=+ROUND((25000/36)*$B$2,0)"", ""202603"": ""=+ROUND((25000/36)*$B$2,0)""}",EXCLUDED_MANUAL_OR_OTHER_LAYER,20108892
FY2026,reference_outputs\secondary\FY2026\04.KDTVN トナー製造課_MP FY2026_各予定(Ver02).xlsx,内訳ﾘｽﾄ(4～3月),73,1412000034,25390,5005036246,depreciation,fixed_assets,KH khuôn　新規金型償却（1月～4月予定）,"{""202504"": 104903017.0, ""202505"": 104903017.0, ""202506"": 104903017.0, ""202507"": 104903017.0, ""202508"": 104903017.0, ""202509"": 104903017.0, ""202510"": 104903017.0, ""202511"": 104903017.0, ""202512"": 104903017.0, ""202601"": 104903017.0, ""202602"": 104903017.0, ""202603"": 104903017.0}","{""202504"": ""=ROUND(4131.66666666667*$B$2,0)"", ""202505"": ""=ROUND(4131.66666666667*$B$2,0)"", ""202506"": ""=ROUND(4131.66666666667*$B$2,0)"", ""202507"": ""=ROUND(4131.66666666667*$B$2,0)"", ""202508"": ""=ROUND(4131.66666666667*$B$2,0)"", ""202509"": ""=ROUND(4131.66666666667*$B$2,0)"", ""202510"": ""=ROUND(4131.66666666667*$B$2,0)"", ""202511"": ""=ROUND(4131.66666666667*$B$2,0)"", ""202512"": ""=ROUND(4131.66666666667*$B$2,0)"", ""202601"": ""=ROUND(4131.66666666667*$B$2,0)"", ""202602"": ""=ROUND(4131.66666666667*$B$2,0)"", ""202603"": ""=ROUND(4131.66666666667*$B$2,0)""}",EXCLUDED_MANUAL_OR_OTHER_LAYER,2546
FY2026,reference_outputs\secondary\FY2026\04.KDTVN トナー製造課_MP FY2026_各予定(Ver02).xlsx,内訳ﾘｽﾄ(4～3月),74,1412000034,25390,5006016243,depreciation,fixed_assets,Xe nâng điện Holi　電動フォークリフト,"{""202504"": 623832.0, ""202505"": 623832.0, ""202506"": 623832.0, ""202507"": 623832.0, ""202508"": 623832.0, ""202509"": 623832.0, ""202510"": 623832.0, ""202511"": 623832.0, ""202512"": 623832.0, ""202601"": 623832.0, ""202602"": 623832.0, ""202603"": 623832.0}","{""202504"": ""=ROUND(24.57*$B$2,0)"", ""202505"": ""=ROUND(24.57*$B$2,0)"", ""202506"": ""=ROUND(24.57*$B$2,0)"", ""202507"": ""=ROUND(24.57*$B$2,0)"", ""202508"": ""=ROUND(24.57*$B$2,0)"", ""202509"": ""=ROUND(24.57*$B$2,0)"", ""202510"": ""=ROUND(24.57*$B$2,0)"", ""202511"": ""=ROUND(24.57*$B$2,0)"", ""202512"": ""=ROUND(24.57*$B$2,0)"", ""202601"": ""=ROUND(24.57*$B$2,0)"", ""202602"": ""=ROUND(24.57*$B$2,0)"", ""202603"": ""=ROUND(24.57*$B$2,0)""}",SELECTED_SOURCE_DERIVED_CANDIDATE,0
FY2026,reference_outputs\secondary\FY2026\04.KDTVN トナー製造課_MP FY2026_各予定(Ver02).xlsx,内訳ﾘｽﾄ(4～3月),77,1412000034,25390,5006016242,depreciation,fixed_assets,KH máy móc phát sinh mới　　導入機械償却 (（４月～3月）,"{""202504"": 0.0, ""202505"": 48918067.0, ""202506"": 538098734.0, ""202507"": 538098734.0, ""202508"": 538098734.0, ""202509"": 873945200.0, ""202510"": 1139512510.0, ""202511"": 1139512510.0, ""202512"": 1139512510.0, ""202601"": 1308779176.0, ""202602"": 1308779176.0, ""202603"": 1308779176.0}","{""202504"": ""0"", ""202505"": ""=+ROUND((83200+32400)/60*$B$2,0)"", ""202506"": ""=+ROUND((83200+32400)/60*$B$2,0)+ROUND((1618400)/84*$B$2,0)"", ""202507"": ""=+ROUND((83200+32400)/60*$B$2,0)+ROUND((1618400)/84*$B$2,0)"", ""202508"": ""=+ROUND((83200+32400)/60*$B$2,0)+ROUND((1618400)/84*$B$2,0)"", ""202509"": ""=+ROUND((83200+32400+222222)/60*$B$2,0)+ROUND((1618400+800000)/84*$B$2,0)"", ""202510"": ""=+ROUND((83200+32400+222222+219000)/60*$B$2,0)+ROUND((1618400+800000+572000)/84*$B$2,0)"", ""202511"": ""=+ROUND((83200+32400+222222+219000)/60*$B$2,0)+ROUND((1618400+800000+572000)/84*$B$2,0)"", ""202512"": ""=+ROUND((83200+32400+222222+219000)/60*$B$2,0)+ROUND((1618400+800000+572000)/84*$B$2,0)"", ""202601"": ""=+ROUND((83200+32400+222222+219000+400000)/60*$B$2,0)+ROUND((1618400+800000+572000)/84*$B$2,0)"", ""202602"": ""=+ROUND((83200+32400+222222+219000+400000)/60*$B$2,0)+ROUND((1618400+800000+572000)/84*$B$2,0)"", ""202603"": ""=+ROUND((83200+32400+222222+219000+400000)/60*$B$2,0)+ROUND((1618400+800000+572000)/84*$B$2,0)""}",EXCLUDED_MANUAL_OR_OTHER_LAYER,7848
